date	id_county	county	id_state	state	size	population	density	demography_1	no_cases	cases_m	cases_w	A00-A04	A05-A14	A15-A34	A35-A59	A60-A79	A80+	no_infected	no_deceased
2020-03-16	3159	LK Göttingen	3.0	Niedersachsen	1755.5300000000002	328036.0	186.85866946164398	0.22	4	3	0	0	0	1	2	1	0	4	0
2020-03-17	3159	LK Göttingen	3.0	Niedersachsen	1755.5300000000002	328036.0	186.85866946164398	0.22	4	1	0	0	0	3	1	0	0	4	0
2020-03-18	3159	LK Göttingen	3.0	Niedersachsen	1755.5300000000002	328036.0	186.85866946164398	0.22	19	12	0	0	0	5	9	4	1	19	0
2020-03-19	3159	LK Göttingen	3.0	Niedersachsen	1755.5300000000002	328036.0	186.85866946164398	0.22	7	4	0	0	0	4	2	1	0	7	0
2020-03-01	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	1	1	0	0	0	0	0	1	0	1	0
2020-03-03	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	1	1	0	0	0	0	0	1	0	1	0
2020-03-04	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	1	1	0	0	0	0	0	1	0	1	0
2020-03-06	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	2	1	0	0	0	0	1	1	0	2	0
2020-03-07	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-08	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-09	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	2	1	0	0	0	2	0	0	0	2	0
2020-03-10	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	6	4	0	0	0	1	5	0	0	6	0
2020-03-11	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	5	2	0	0	0	3	2	0	0	5	0
2020-03-12	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	23	18	0	0	0	6	10	7	0	23	0
2020-03-13	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	9	4	0	0	0	1	6	2	0	9	0
2020-03-14	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	5	4	0	0	0	1	4	0	0	5	0
2020-03-15	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	7	3	0	0	0	2	4	1	0	7	0
2020-03-16	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	10	6	0	0	1	2	5	2	0	10	0
2020-03-17	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	11	7	0	0	0	6	5	0	0	11	0
2020-03-18	3241	Region Hannover	3.0	Niedersachsen	2297.13	1152675.0	501.7891891185959	0.21	28	16	0	0	1	7	16	3	1	28	0
2020-03-10	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	1	1	0	0	0	0	0	1	0	1	0
2020-03-11	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	10	6	0	0	0	2	7	1	0	10	0
2020-03-12	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	5	1	0	0	0	0	4	1	0	5	0
2020-03-13	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	3	2	0	0	0	0	3	0	0	3	0
2020-03-15	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	4	2	0	0	0	0	3	0	1	4	0
2020-03-16	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	1	0	0	0	0	1	0	0	0	1	0
2020-03-18	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	7	5	0	0	0	2	3	2	0	7	0
2020-03-19	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	8	4	0	0	0	3	3	2	0	8	0
2020-03-20	3251	LK Diepholz	3.0	Niedersachsen	1990.97	216012.0	108.49585880249329	0.22	5	3	0	0	0	0	3	2	0	5	0
2020-03-10	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	1	0	0	0	0	0	1	0	0	1	0
2020-03-14	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-15	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	5	4	0	0	0	3	1	1	0	5	0
2020-03-18	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	4	3	0	0	0	1	2	1	0	4	0
2020-03-19	3252	LK Hameln-Pyrmont	3.0	Niedersachsen	797.53	148296.0	185.9441024162101	0.25	5	4	0	0	0	0	4	1	0	5	0
2020-03-07	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-09	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	2	0	0	0	0	1	0	1	0	2	0
2020-03-12	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	4	2	0	0	0	0	2	2	0	4	0
2020-03-13	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	4	1	0	0	0	0	4	0	0	4	0
2020-03-14	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	2	1	0	0	0	2	0	0	0	2	0
2020-03-15	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	3	2	0	0	0	0	2	1	0	3	0
2020-03-17	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	5	3	0	0	0	0	3	2	0	5	0
2020-03-18	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	9	4	0	0	0	3	4	2	0	9	0
2020-03-19	3254	LK Hildesheim	3.0	Niedersachsen	1208.35	276640.0	228.940290478752	0.23	3	2	0	0	0	1	1	1	0	3	0
2020-03-11	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	2	0	0	0	0	2	0	0	0	2	0
2020-03-14	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	4	0	0	0	0	0	4	0	0	4	0
2020-03-15	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	4	3	0	0	0	1	3	0	0	4	0
2020-03-16	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	2	2	0	0	0	0	2	0	0	2	0
2020-03-18	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	1	1	0	0	0	0	1	0	0	1	0
2020-03-19	3255	LK Holzminden	3.0	Niedersachsen	694.2399999999999	71144.0	102.47752938465084	0.26	5	1	0	0	0	2	3	0	0	5	0
2020-03-11	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	2	2	0	0	0	0	2	0	0	2	0
2020-03-15	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	2	1	0	0	0	1	1	0	0	2	0
2020-03-16	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-18	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	2	2	0	0	0	0	2	0	0	2	0
2020-03-19	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	3	1	0	0	0	1	2	0	0	3	0
2020-03-20	3256	LK Nienburg (Weser)	3.0	Niedersachsen	1400.7900000000006	121470.0	86.7153534791082	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	3257	LK Schaumburg	3.0	Niedersachsen	675.6899999999998	157883.0	233.66188636800902	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-14	3257	LK Schaumburg	3.0	Niedersachsen	675.6899999999998	157883.0	233.66188636800902	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	3257	LK Schaumburg	3.0	Niedersachsen	675.6899999999998	157883.0	233.66188636800902	0.24	2	0	0	0	0	0	2	0	0	2	0
2020-03-17	3257	LK Schaumburg	3.0	Niedersachsen	675.6899999999998	157883.0	233.66188636800902	0.24	6	2	0	0	0	0	5	1	0	6	0
2020-03-18	3257	LK Schaumburg	3.0	Niedersachsen	675.6899999999998	157883.0	233.66188636800902	0.24	7	6	0	0	0	2	4	1	0	7	0
2020-03-19	3257	LK Schaumburg	3.0	Niedersachsen	675.6899999999998	157883.0	233.66188636800902	0.24	4	1	0	0	0	1	3	0	0	4	0
2020-03-05	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	3	2	0	0	0	2	1	0	0	3	0
2020-03-09	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	1	0	0	0	0	0	0	1	0	1	0
2020-03-10	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	1	0	0	0	0	0	0	1	0	1	0
2020-03-13	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	2	2	0	0	0	0	2	0	0	2	0
2020-03-16	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	5	3	0	0	0	0	1	3	1	5	0
2020-03-17	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	6	4	0	0	0	1	5	0	0	6	0
2020-03-18	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	4	3	0	0	0	1	2	1	0	4	0
2020-03-19	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-20	3351	LK Celle	3.0	Niedersachsen	1550.8199999999995	178764.0	115.27063102100826	0.23	2	2	0	0	0	2	0	0	0	2	0
2020-03-02	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	1	1	0	0	0	0	0	1	0	1	0
2020-03-03	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	2	1	0	0	0	2	0	0	0	2	0
2020-03-13	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	1	0	0	0	0	0	0	0	1	1	0
2020-03-17	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	7	4	0	0	2	2	2	1	0	7	0
2020-03-18	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	5	3	0	0	0	0	4	1	0	5	0
2020-03-19	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	5	1	0	0	1	0	4	0	0	5	0
2020-03-20	3352	LK Cuxhaven	3.0	Niedersachsen	2058.9700000000007	198100.0	96.21315512124994	0.25	1	1	0	0	0	0	0	1	0	1	0
2020-03-06	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	4	2	0	1	0	0	3	0	0	4	0
2020-03-12	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	8	6	0	0	0	2	6	0	0	8	0
2020-03-13	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-14	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	3	3	0	0	0	1	2	0	0	3	0
2020-03-15	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	3	0	0	0	0	0	2	1	0	3	0
2020-03-17	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	17	9	0	0	0	4	7	6	0	17	0
2020-03-18	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	3	2	0	0	0	0	3	0	0	3	0
2020-03-19	3353	LK Harburg	3.0	Niedersachsen	1248.57	251511.0	201.4392464979937	0.22	13	9	0	0	0	1	9	3	0	13	0
2020-03-19	3354	LK Lüchow-Dannenberg	3.0	Niedersachsen	1227.2800000000002	48357.0	39.40176650805032	0.28	1	0	0	0	0	0	0	1	0	1	0
2020-03-20	3354	LK Lüchow-Dannenberg	3.0	Niedersachsen	1227.2800000000002	48357.0	39.40176650805032	0.28	4	2	0	0	0	1	0	3	0	4	0
2020-03-11	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	2	2	0	0	0	0	2	0	0	2	0
2020-03-16	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	2	2	0	0	0	1	1	0	0	2	0
2020-03-17	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	16	12	0	1	0	10	3	1	1	16	0
2020-03-18	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	6	4	0	0	0	4	2	0	0	6	0
2020-03-19	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	12	8	0	0	0	4	7	0	1	12	0
2020-03-20	3355	LK Lüneburg	3.0	Niedersachsen	1327.6799999999996	182930.0	137.78169438418897	0.2	10	3	0	0	0	6	4	0	0	10	0
2020-03-10	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	6	2	0	0	0	0	5	1	0	6	0
2020-03-11	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	4	1	0	0	0	0	2	2	0	4	0
2020-03-13	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	3	2	0	0	0	2	1	0	0	3	0
2020-03-14	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	5	5	0	0	0	0	3	2	0	5	0
2020-03-17	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-19	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	2	0	0	0	0	0	0	2	0	2	0
2020-03-20	3356	LK Osterholz	3.0	Niedersachsen	652.67	113105.0	173.29584629291992	0.23	1	0	0	0	0	0	0	1	0	1	0
2020-03-03	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	2	1	0	0	0	0	0	2	0	2	0
2020-03-09	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	1	1	0	0	0	1	0	0	0	1	0
2020-03-10	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	2	0	0	0	0	1	1	0	0	2	0
2020-03-14	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	6	4	0	0	0	3	3	0	0	6	0
2020-03-16	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	5	4	0	0	0	2	3	0	0	5	0
2020-03-18	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	2	2	0	0	0	0	1	1	0	2	0
2020-03-19	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	2	2	0	0	0	0	2	0	0	2	0
2020-03-20	3357	LK Rotenburg (Wümme)	3.0	Niedersachsen	2074.7899999999995	163377.0	78.74387287388123	0.21	1	1	0	0	0	1	0	0	0	1	0
2020-03-13	3358	LK Heidekreis	3.0	Niedersachsen	1881.4	139099.0	73.93377272244074	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-18	3358	LK Heidekreis	3.0	Niedersachsen	1881.4	139099.0	73.93377272244074	0.22	1	0	0	1	0	0	0	0	0	1	0
2020-03-19	3358	LK Heidekreis	3.0	Niedersachsen	1881.4	139099.0	73.93377272244074	0.22	2	0	0	0	0	1	1	0	0	2	0
2020-03-05	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-06	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-07	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	3	1	0	0	0	0	3	0	0	3	0
2020-03-10	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	6	1	0	0	0	1	4	1	0	6	0
2020-03-11	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	3	2	0	0	0	0	3	0	0	3	0
2020-03-12	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-13	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	3	2	0	0	0	0	2	1	0	3	0
2020-03-14	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	4	4	0	0	0	3	0	1	0	4	0
2020-03-15	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	1	1	0	0	1	0	0	0	0	1	0
2020-03-16	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	4	1	0	0	1	1	2	0	0	4	0
2020-03-17	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	2	1	0	0	0	0	1	1	0	2	0
2020-03-18	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	3	3	0	0	0	0	3	0	0	3	0
2020-03-19	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	5	3	0	0	0	0	2	2	1	5	0
2020-03-20	3359	LK Stade	3.0	Niedersachsen	1267.4	201887.0	159.2922518541897	0.21	7	4	0	2	0	2	2	1	0	7	0
2020-03-11	3360	LK Uelzen	3.0	Niedersachsen	1462.61	92744.0	63.409931560703114	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-18	3360	LK Uelzen	3.0	Niedersachsen	1462.61	92744.0	63.409931560703114	0.25	2	1	0	0	0	1	1	0	0	2	0
2020-03-19	3360	LK Uelzen	3.0	Niedersachsen	1462.61	92744.0	63.409931560703114	0.25	2	0	0	0	0	1	1	0	0	2	0
2020-03-10	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	3	2	0	0	0	0	2	1	0	3	0
2020-03-11	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	2	1	0	0	0	0	1	1	0	2	0
2020-03-12	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-13	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	2	1	0	0	0	0	2	0	0	2	0
2020-03-14	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	2	1	0	0	0	0	0	2	0	2	0
2020-03-16	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	1	0	0	0	0	1	0	0	0	1	0
2020-03-17	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	2	1	0	0	0	0	1	1	0	2	0
2020-03-18	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	7	4	0	0	0	3	4	0	0	7	0
2020-03-19	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-20	3361	LK Verden	3.0	Niedersachsen	789.3999999999999	136590.0	173.03014948061823	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-02-04	3401	SK Delmenhorst	3.0	Niedersachsen	62.45	77521.0	1241.3290632506005	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	3401	SK Delmenhorst	3.0	Niedersachsen	62.45	77521.0	1241.3290632506005	0.22	4	2	0	0	0	0	4	0	0	4	0
2020-03-16	3401	SK Delmenhorst	3.0	Niedersachsen	62.45	77521.0	1241.3290632506005	0.22	1	1	0	0	0	1	0	0	0	1	0
2020-03-11	3402	SK Emden	3.0	Niedersachsen	112.34	50607.0	450.48068363895317	0.21	3	1	0	0	0	0	2	0	1	3	0
2020-03-16	3402	SK Emden	3.0	Niedersachsen	112.34	50607.0	450.48068363895317	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	3402	SK Emden	3.0	Niedersachsen	112.34	50607.0	450.48068363895317	0.21	3	1	0	0	0	1	2	0	0	3	0
2020-03-11	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	5	3	0	0	1	0	3	1	0	5	0
2020-03-13	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	4	2	0	0	0	1	1	2	0	4	0
2020-03-14	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	4	0	0	0	0	2	2	0	0	4	0
2020-03-16	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	3	2	0	0	0	3	0	0	0	3	0
2020-03-18	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-19	3403	SK Oldenburg	3.0	Niedersachsen	103.09	167081.0	1620.7294596954114	0.19	3	3	0	0	0	0	3	0	0	3	0
2020-03-09	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	2	0	0	0	0	1	0	1	0	2	0
2020-03-10	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	3	2	0	0	0	0	1	2	0	3	0
2020-03-12	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	3	2	0	0	0	1	1	1	0	3	0
2020-03-13	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	11	6	0	0	0	4	5	2	0	11	0
2020-03-14	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-15	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	1	0	0	0	0	0	1	0	0	1	0
2020-03-16	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	27	17	0	0	0	9	9	7	2	27	0
2020-03-17	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	7	6	0	0	1	1	2	3	0	7	0
2020-03-18	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	9	3	0	0	0	3	3	3	0	9	0
2020-03-19	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	10	5	0	0	0	3	1	6	0	10	0
2020-03-20	3404	SK Osnabrück	3.0	Niedersachsen	119.8	164374.0	1372.0701168614355	0.19	1	0	0	0	0	0	1	0	0	1	0
2020-03-07	3405	SK Wilhelmshaven	3.0	Niedersachsen	107.07	76316.0	712.7673484636218	0.26	2	2	0	0	0	1	1	0	0	2	0
2020-03-10	3405	SK Wilhelmshaven	3.0	Niedersachsen	107.07	76316.0	712.7673484636218	0.26	1	0	0	0	0	0	1	0	0	1	0
2020-03-13	3405	SK Wilhelmshaven	3.0	Niedersachsen	107.07	76316.0	712.7673484636218	0.26	1	1	0	0	0	0	1	0	0	1	0
2020-03-14	3405	SK Wilhelmshaven	3.0	Niedersachsen	107.07	76316.0	712.7673484636218	0.26	1	1	0	0	0	0	1	0	0	1	0
2020-03-03	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	1	1	0	0	0	1	0	0	0	1	0
2020-03-09	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	1	0	0	0	0	0	0	1	0	1	0
2020-03-10	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	2	0	0	0	0	0	2	0	0	2	0
2020-03-13	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-15	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	1	0	0	0	0	1	0	0	0	1	0
2020-03-16	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	2	1	0	0	0	0	2	0	0	2	0
2020-03-17	3451	LK Ammerland	3.0	Niedersachsen	730.56	123377.0	168.88003723171266	0.23	4	2	0	0	0	0	4	0	0	4	0
2020-03-10	3452	LK Aurich	3.0	Niedersachsen	1287.34	189949.0	147.5515403856013	0.23	1	0	0	0	0	0	0	1	0	1	0
