	IdBundesland	Bundesland	Landkreis	Altersgruppe	Geschlecht	AnzahlFall	AnzahlTodesfall	ObjectId	Meldedatum	IdLandkreis
2871	10	Saarland	LK Neunkirchen	A35-A59	M	2	0	145755	2020-03-18T00:00:00.000Z	10043
2872	10	Saarland	LK Neunkirchen	A35-A59	W	2	0	145756	2020-03-16T00:00:00.000Z	10043
2873	10	Saarland	LK Neunkirchen	A35-A59	W	4	0	145757	2020-03-17T00:00:00.000Z	10043
2874	10	Saarland	LK Neunkirchen	A35-A59	W	1	0	145758	2020-03-18T00:00:00.000Z	10043
2875	10	Saarland	LK Neunkirchen	A35-A59	W	1	0	145759	2020-03-19T00:00:00.000Z	10043
2876	10	Saarland	LK Neunkirchen	A60-A79	M	1	0	145760	2020-03-16T00:00:00.000Z	10043
2877	10	Saarland	LK Neunkirchen	A60-A79	M	1	0	145761	2020-03-19T00:00:00.000Z	10043
2878	10	Saarland	LK Saarlouis	A00-A04	M	1	0	145762	2020-03-15T00:00:00.000Z	10044
2879	10	Saarland	LK Saarlouis	A05-A14	M	1	0	145763	2020-03-18T00:00:00.000Z	10044
2880	10	Saarland	LK Saarlouis	A15-A34	M	2	0	145764	2020-03-18T00:00:00.000Z	10044
2881	10	Saarland	LK Saarlouis	A15-A34	W	1	0	145765	2020-03-11T00:00:00.000Z	10044
2882	10	Saarland	LK Saarlouis	A35-A59	M	1	0	145766	2020-03-09T00:00:00.000Z	10044
2883	10	Saarland	LK Saarlouis	A35-A59	M	1	0	145767	2020-03-13T00:00:00.000Z	10044
2884	10	Saarland	LK Saarlouis	A35-A59	M	1	0	145768	2020-03-14T00:00:00.000Z	10044
2885	10	Saarland	LK Saarlouis	A35-A59	M	3	0	145769	2020-03-15T00:00:00.000Z	10044
2886	10	Saarland	LK Saarlouis	A35-A59	M	1	0	145770	2020-03-17T00:00:00.000Z	10044
2887	10	Saarland	LK Saarlouis	A35-A59	M	1	0	145771	2020-03-18T00:00:00.000Z	10044
2888	10	Saarland	LK Saarlouis	A35-A59	W	1	0	145772	2020-03-10T00:00:00.000Z	10044
2889	10	Saarland	LK Saarlouis	A35-A59	W	1	0	145773	2020-03-11T00:00:00.000Z	10044
2890	10	Saarland	LK Saarlouis	A35-A59	W	2	0	145774	2020-03-13T00:00:00.000Z	10044
2891	10	Saarland	LK Saarlouis	A35-A59	W	1	0	145775	2020-03-15T00:00:00.000Z	10044
2892	10	Saarland	LK Saarlouis	A35-A59	W	2	0	145776	2020-03-17T00:00:00.000Z	10044
2893	10	Saarland	LK Saarlouis	A35-A59	W	1	0	145777	2020-03-18T00:00:00.000Z	10044
2894	10	Saarland	LK Saarlouis	A60-A79	M	1	0	145778	2020-03-13T00:00:00.000Z	10044
2895	10	Saarland	LK Saar-Pfalz-Kreis	A15-A34	M	1	0	145779	2020-03-09T00:00:00.000Z	10045
2896	10	Saarland	LK Saar-Pfalz-Kreis	A15-A34	M	1	0	145780	2020-03-16T00:00:00.000Z	10045
2897	10	Saarland	LK Saar-Pfalz-Kreis	A15-A34	W	1	0	145781	2020-03-15T00:00:00.000Z	10045
2898	10	Saarland	LK Saar-Pfalz-Kreis	A15-A34	W	1	0	145782	2020-03-16T00:00:00.000Z	10045
2899	10	Saarland	LK Saar-Pfalz-Kreis	A35-A59	M	1	0	145783	2020-03-09T00:00:00.000Z	10045
2900	10	Saarland	LK Saar-Pfalz-Kreis	A35-A59	M	1	0	145784	2020-03-11T00:00:00.000Z	10045
2901	10	Saarland	LK Saar-Pfalz-Kreis	A35-A59	M	1	0	145785	2020-03-13T00:00:00.000Z	10045
2902	10	Saarland	LK Saar-Pfalz-Kreis	A35-A59	M	4	0	145786	2020-03-15T00:00:00.000Z	10045
2903	10	Saarland	LK Saar-Pfalz-Kreis	A35-A59	W	1	0	145787	2020-03-15T00:00:00.000Z	10045
2904	10	Saarland	LK Saar-Pfalz-Kreis	A60-A79	M	1	0	145788	2020-03-13T00:00:00.000Z	10045
2905	10	Saarland	LK Saar-Pfalz-Kreis	A60-A79	M	1	0	145789	2020-03-16T00:00:00.000Z	10045
2906	10	Saarland	LK Saar-Pfalz-Kreis	A60-A79	W	1	0	145790	2020-03-15T00:00:00.000Z	10045
2907	10	Saarland	LK Sankt Wendel	A15-A34	M	1	0	145791	2020-03-14T00:00:00.000Z	10046
2908	10	Saarland	LK Sankt Wendel	A15-A34	W	1	0	145792	2020-03-12T00:00:00.000Z	10046
2909	10	Saarland	LK Sankt Wendel	A15-A34	W	1	0	145793	2020-03-18T00:00:00.000Z	10046
2910	10	Saarland	LK Sankt Wendel	A35-A59	M	8	0	145794	2020-03-12T00:00:00.000Z	10046
2911	10	Saarland	LK Sankt Wendel	A35-A59	M	1	0	145795	2020-03-17T00:00:00.000Z	10046
2912	10	Saarland	LK Sankt Wendel	A35-A59	M	1	0	145796	2020-03-18T00:00:00.000Z	10046
2913	10	Saarland	LK Sankt Wendel	A35-A59	M	1	0	145797	2020-03-19T00:00:00.000Z	10046
2914	10	Saarland	LK Sankt Wendel	A35-A59	W	2	0	145798	2020-03-14T00:00:00.000Z	10046
2915	10	Saarland	LK Sankt Wendel	A35-A59	W	1	0	145799	2020-03-19T00:00:00.000Z	10046
2916	10	Saarland	LK Sankt Wendel	A60-A79	M	1	0	145800	2020-03-13T00:00:00.000Z	10046
2917	10	Saarland	LK Sankt Wendel	A60-A79	M	1	0	145801	2020-03-16T00:00:00.000Z	10046
2918	10	Saarland	LK Sankt Wendel	A60-A79	W	1	0	145802	2020-03-14T00:00:00.000Z	10046
2919	10	Saarland	LK Sankt Wendel	A60-A79	W	1	0	145803	2020-03-18T00:00:00.000Z	10046
2920	10	Saarland	LK Sankt Wendel	A60-A79	W	1	0	145804	2020-03-19T00:00:00.000Z	10046
2921	10	Saarland	LK Sankt Wendel	unbekannt	M	1	0	145805	2020-03-12T00:00:00.000Z	10046
2922	11	Berlin	SK Berlin Mitte	A00-A04	M	1	0	145806	2020-03-05T00:00:00.000Z	11001
2923	11	Berlin	SK Berlin Mitte	A00-A04	M	1	0	145807	2020-03-11T00:00:00.000Z	11001
2924	11	Berlin	SK Berlin Mitte	A00-A04	M	1	0	145808	2020-03-14T00:00:00.000Z	11001
2925	11	Berlin	SK Berlin Mitte	A00-A04	M	1	0	145809	2020-03-18T00:00:00.000Z	11001
2926	11	Berlin	SK Berlin Mitte	A05-A14	M	2	0	145810	2020-03-17T00:00:00.000Z	11001
2927	11	Berlin	SK Berlin Mitte	A05-A14	W	1	0	145811	2020-03-17T00:00:00.000Z	11001
2928	11	Berlin	SK Berlin Mitte	A15-A34	M	1	0	145812	2020-03-10T00:00:00.000Z	11001
2929	11	Berlin	SK Berlin Mitte	A15-A34	M	2	0	145813	2020-03-11T00:00:00.000Z	11001
2930	11	Berlin	SK Berlin Mitte	A15-A34	M	2	0	145814	2020-03-12T00:00:00.000Z	11001
2931	11	Berlin	SK Berlin Mitte	A15-A34	M	5	0	145815	2020-03-13T00:00:00.000Z	11001
2932	11	Berlin	SK Berlin Mitte	A15-A34	M	2	0	145816	2020-03-14T00:00:00.000Z	11001
2933	11	Berlin	SK Berlin Mitte	A15-A34	M	3	0	145817	2020-03-15T00:00:00.000Z	11001
2934	11	Berlin	SK Berlin Mitte	A15-A34	M	1	0	145818	2020-03-16T00:00:00.000Z	11001
2935	11	Berlin	SK Berlin Mitte	A15-A34	M	5	0	145819	2020-03-17T00:00:00.000Z	11001
2936	11	Berlin	SK Berlin Mitte	A15-A34	M	3	0	145820	2020-03-18T00:00:00.000Z	11001
2937	11	Berlin	SK Berlin Mitte	A15-A34	M	2	0	145821	2020-03-19T00:00:00.000Z	11001
2938	11	Berlin	SK Berlin Mitte	A15-A34	W	1	0	145822	2020-03-03T00:00:00.000Z	11001
2939	11	Berlin	SK Berlin Mitte	A15-A34	W	1	0	145823	2020-03-05T00:00:00.000Z	11001
2940	11	Berlin	SK Berlin Mitte	A15-A34	W	1	0	145824	2020-03-08T00:00:00.000Z	11001
2941	11	Berlin	SK Berlin Mitte	A15-A34	W	2	0	145825	2020-03-11T00:00:00.000Z	11001
2942	11	Berlin	SK Berlin Mitte	A15-A34	W	3	0	145826	2020-03-12T00:00:00.000Z	11001
2943	11	Berlin	SK Berlin Mitte	A15-A34	W	1	0	145827	2020-03-13T00:00:00.000Z	11001
2944	11	Berlin	SK Berlin Mitte	A15-A34	W	1	0	145828	2020-03-15T00:00:00.000Z	11001
2945	11	Berlin	SK Berlin Mitte	A15-A34	W	4	0	145829	2020-03-17T00:00:00.000Z	11001
2946	11	Berlin	SK Berlin Mitte	A15-A34	W	3	0	145830	2020-03-18T00:00:00.000Z	11001
2947	11	Berlin	SK Berlin Mitte	A15-A34	W	6	0	145831	2020-03-19T00:00:00.000Z	11001
2948	11	Berlin	SK Berlin Mitte	A35-A59	M	1	0	145832	2020-03-03T00:00:00.000Z	11001
2949	11	Berlin	SK Berlin Mitte	A35-A59	M	1	0	145833	2020-03-05T00:00:00.000Z	11001
2950	11	Berlin	SK Berlin Mitte	A35-A59	M	3	0	145834	2020-03-11T00:00:00.000Z	11001
2951	11	Berlin	SK Berlin Mitte	A35-A59	M	2	0	145835	2020-03-13T00:00:00.000Z	11001
2952	11	Berlin	SK Berlin Mitte	A35-A59	M	2	0	145836	2020-03-15T00:00:00.000Z	11001
2953	11	Berlin	SK Berlin Mitte	A35-A59	M	2	0	145837	2020-03-16T00:00:00.000Z	11001
2954	11	Berlin	SK Berlin Mitte	A35-A59	M	2	0	145838	2020-03-17T00:00:00.000Z	11001
2955	11	Berlin	SK Berlin Mitte	A35-A59	M	10	0	145839	2020-03-18T00:00:00.000Z	11001
2956	11	Berlin	SK Berlin Mitte	A35-A59	M	7	0	145840	2020-03-19T00:00:00.000Z	11001
2957	11	Berlin	SK Berlin Mitte	A35-A59	W	1	0	145841	2020-03-05T00:00:00.000Z	11001
2958	11	Berlin	SK Berlin Mitte	A35-A59	W	1	0	145842	2020-03-10T00:00:00.000Z	11001
2959	11	Berlin	SK Berlin Mitte	A35-A59	W	1	0	145843	2020-03-11T00:00:00.000Z	11001
2960	11	Berlin	SK Berlin Mitte	A35-A59	W	2	0	145844	2020-03-12T00:00:00.000Z	11001
2961	11	Berlin	SK Berlin Mitte	A35-A59	W	4	0	145845	2020-03-14T00:00:00.000Z	11001
2962	11	Berlin	SK Berlin Mitte	A35-A59	W	2	0	145846	2020-03-15T00:00:00.000Z	11001
2963	11	Berlin	SK Berlin Mitte	A35-A59	W	4	0	145847	2020-03-17T00:00:00.000Z	11001
2964	11	Berlin	SK Berlin Mitte	A35-A59	W	3	0	145848	2020-03-18T00:00:00.000Z	11001
2965	11	Berlin	SK Berlin Mitte	A35-A59	W	2	0	145849	2020-03-19T00:00:00.000Z	11001
2966	11	Berlin	SK Berlin Mitte	A60-A79	M	2	0	145850	2020-03-17T00:00:00.000Z	11001
2967	11	Berlin	SK Berlin Mitte	A60-A79	M	2	0	145851	2020-03-18T00:00:00.000Z	11001
2968	11	Berlin	SK Berlin Mitte	A60-A79	W	1	0	145852	2020-03-17T00:00:00.000Z	11001
2969	11	Berlin	SK Berlin Mitte	A80+	W	1	0	145853	2020-03-18T00:00:00.000Z	11001
2970	11	Berlin	SK Berlin Mitte	unbekannt	M	1	0	145854	2020-03-16T00:00:00.000Z	11001
2971	11	Berlin	SK Berlin Mitte	unbekannt	M	1	0	145855	2020-03-18T00:00:00.000Z	11001
2972	11	Berlin	SK Berlin Mitte	unbekannt	M	1	0	145856	2020-03-19T00:00:00.000Z	11001
2973	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A05-A14	W	1	0	145857	2020-03-05T00:00:00.000Z	11002
2974	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	1	0	145858	2020-03-10T00:00:00.000Z	11002
2975	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	1	0	145859	2020-03-11T00:00:00.000Z	11002
2976	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	2	0	145860	2020-03-13T00:00:00.000Z	11002
2977	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	1	0	145861	2020-03-14T00:00:00.000Z	11002
2978	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	1	0	145862	2020-03-15T00:00:00.000Z	11002
2979	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	2	0	145863	2020-03-16T00:00:00.000Z	11002
2980	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	7	0	145864	2020-03-18T00:00:00.000Z	11002
2981	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	M	5	0	145865	2020-03-19T00:00:00.000Z	11002
2982	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	2	0	145866	2020-03-04T00:00:00.000Z	11002
2983	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	1	0	145867	2020-03-08T00:00:00.000Z	11002
2984	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	1	0	145868	2020-03-09T00:00:00.000Z	11002
2985	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	2	0	145869	2020-03-10T00:00:00.000Z	11002
2986	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	1	0	145870	2020-03-13T00:00:00.000Z	11002
2987	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	2	0	145871	2020-03-16T00:00:00.000Z	11002
2988	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	1	0	145872	2020-03-17T00:00:00.000Z	11002
2989	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	1	0	145873	2020-03-18T00:00:00.000Z	11002
2990	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A15-A34	W	5	0	145874	2020-03-19T00:00:00.000Z	11002
2991	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	1	0	145875	2020-03-05T00:00:00.000Z	11002
2992	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	2	0	145876	2020-03-09T00:00:00.000Z	11002
2993	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	1	0	145877	2020-03-10T00:00:00.000Z	11002
2994	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	1	0	145878	2020-03-11T00:00:00.000Z	11002
2995	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	5	0	145879	2020-03-13T00:00:00.000Z	11002
2996	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	3	0	145880	2020-03-14T00:00:00.000Z	11002
2997	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	1	0	145881	2020-03-16T00:00:00.000Z	11002
2998	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	2	0	145882	2020-03-17T00:00:00.000Z	11002
2999	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	5	0	145883	2020-03-18T00:00:00.000Z	11002
3000	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	M	7	0	145884	2020-03-19T00:00:00.000Z	11002
3001	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	W	2	0	145885	2020-03-13T00:00:00.000Z	11002
3002	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	W	1	0	145886	2020-03-14T00:00:00.000Z	11002
3003	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	W	1	0	145887	2020-03-16T00:00:00.000Z	11002
3004	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	W	3	0	145888	2020-03-17T00:00:00.000Z	11002
3005	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	W	4	0	145889	2020-03-18T00:00:00.000Z	11002
3006	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A35-A59	W	3	0	145890	2020-03-19T00:00:00.000Z	11002
3007	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A60-A79	M	1	0	145891	2020-03-18T00:00:00.000Z	11002
3008	11	Berlin	SK Berlin Friedrichshain-Kreuzberg	A60-A79	M	1	0	145892	2020-03-19T00:00:00.000Z	11002
3009	11	Berlin	SK Berlin Pankow	A05-A14	M	1	0	145893	2020-03-17T00:00:00.000Z	11003
3010	11	Berlin	SK Berlin Pankow	A15-A34	M	1	0	145894	2020-03-04T00:00:00.000Z	11003
3011	11	Berlin	SK Berlin Pankow	A15-A34	M	1	0	145895	2020-03-09T00:00:00.000Z	11003
3012	11	Berlin	SK Berlin Pankow	A15-A34	M	1	0	145896	2020-03-12T00:00:00.000Z	11003
3013	11	Berlin	SK Berlin Pankow	A15-A34	M	1	0	145897	2020-03-13T00:00:00.000Z	11003
3014	11	Berlin	SK Berlin Pankow	A15-A34	M	3	0	145898	2020-03-16T00:00:00.000Z	11003
3015	11	Berlin	SK Berlin Pankow	A15-A34	M	2	0	145899	2020-03-17T00:00:00.000Z	11003
3016	11	Berlin	SK Berlin Pankow	A15-A34	M	3	0	145900	2020-03-18T00:00:00.000Z	11003
3017	11	Berlin	SK Berlin Pankow	A15-A34	M	2	0	145901	2020-03-19T00:00:00.000Z	11003
3018	11	Berlin	SK Berlin Pankow	A15-A34	W	1	0	145902	2020-03-09T00:00:00.000Z	11003
3019	11	Berlin	SK Berlin Pankow	A15-A34	W	1	0	145903	2020-03-10T00:00:00.000Z	11003
3020	11	Berlin	SK Berlin Pankow	A15-A34	W	2	0	145904	2020-03-11T00:00:00.000Z	11003
3021	11	Berlin	SK Berlin Pankow	A15-A34	W	1	0	145905	2020-03-12T00:00:00.000Z	11003
3022	11	Berlin	SK Berlin Pankow	A15-A34	W	3	0	145906	2020-03-13T00:00:00.000Z	11003
3023	11	Berlin	SK Berlin Pankow	A15-A34	W	5	0	145907	2020-03-16T00:00:00.000Z	11003
3024	11	Berlin	SK Berlin Pankow	A15-A34	W	2	0	145908	2020-03-17T00:00:00.000Z	11003
3025	11	Berlin	SK Berlin Pankow	A15-A34	W	3	0	145909	2020-03-18T00:00:00.000Z	11003
3026	7	Rheinland-Pfalz	LK Alzey-Worms	A15-A34	W	2	0	142910	2020-03-14T00:00:00.000Z	7331
3027	7	Rheinland-Pfalz	LK Alzey-Worms	A15-A34	W	5	0	142911	2020-03-17T00:00:00.000Z	7331
3028	7	Rheinland-Pfalz	LK Alzey-Worms	A15-A34	W	5	0	142912	2020-03-19T00:00:00.000Z	7331
3029	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	M	1	0	142913	2020-03-12T00:00:00.000Z	7331
3030	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	M	1	0	142914	2020-03-14T00:00:00.000Z	7331
3031	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	M	1	0	142915	2020-03-16T00:00:00.000Z	7331
3032	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	M	9	0	142916	2020-03-17T00:00:00.000Z	7331
3033	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	M	4	0	142917	2020-03-18T00:00:00.000Z	7331
3034	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	M	5	0	142918	2020-03-19T00:00:00.000Z	7331
3035	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	W	2	0	142919	2020-03-14T00:00:00.000Z	7331
3036	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	W	1	0	142920	2020-03-16T00:00:00.000Z	7331
3037	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	W	3	0	142921	2020-03-17T00:00:00.000Z	7331
3038	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	W	1	0	142922	2020-03-18T00:00:00.000Z	7331
3039	7	Rheinland-Pfalz	LK Alzey-Worms	A35-A59	W	1	0	142923	2020-03-19T00:00:00.000Z	7331
3040	7	Rheinland-Pfalz	LK Alzey-Worms	A60-A79	M	1	0	142924	2020-03-14T00:00:00.000Z	7331
3041	7	Rheinland-Pfalz	LK Alzey-Worms	A60-A79	W	1	0	142925	2020-03-19T00:00:00.000Z	7331
3042	7	Rheinland-Pfalz	LK Alzey-Worms	A80+	M	1	0	142926	2020-03-19T00:00:00.000Z	7331
3043	7	Rheinland-Pfalz	LK Bad Dürkheim	A00-A04	W	1	0	142927	2020-03-09T00:00:00.000Z	7332
3044	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	M	1	0	142928	2020-03-13T00:00:00.000Z	7332
3045	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	M	1	0	142929	2020-03-15T00:00:00.000Z	7332
3046	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	M	1	0	142930	2020-03-16T00:00:00.000Z	7332
3047	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	M	5	0	142931	2020-03-17T00:00:00.000Z	7332
3048	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	W	1	0	142932	2020-03-12T00:00:00.000Z	7332
3049	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	W	1	0	142933	2020-03-16T00:00:00.000Z	7332
3050	7	Rheinland-Pfalz	LK Bad Dürkheim	A15-A34	W	1	0	142934	2020-03-17T00:00:00.000Z	7332
3051	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	1	0	142935	2020-03-09T00:00:00.000Z	7332
3052	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	1	0	142936	2020-03-11T00:00:00.000Z	7332
3053	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	1	0	142937	2020-03-13T00:00:00.000Z	7332
3054	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	1	0	142938	2020-03-14T00:00:00.000Z	7332
3055	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	1	0	142939	2020-03-16T00:00:00.000Z	7332
3056	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	6	0	142940	2020-03-17T00:00:00.000Z	7332
3057	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	M	5	0	142941	2020-03-18T00:00:00.000Z	7332
3058	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	1	0	142942	2020-03-04T00:00:00.000Z	7332
3059	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	1	0	142943	2020-03-11T00:00:00.000Z	7332
3060	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	1	0	142944	2020-03-13T00:00:00.000Z	7332
3061	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	1	0	142945	2020-03-14T00:00:00.000Z	7332
3062	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	1	0	142946	2020-03-16T00:00:00.000Z	7332
3063	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	4	0	142947	2020-03-17T00:00:00.000Z	7332
3064	7	Rheinland-Pfalz	LK Bad Dürkheim	A35-A59	W	1	0	142948	2020-03-18T00:00:00.000Z	7332
3065	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	M	1	0	142949	2020-03-07T00:00:00.000Z	7332
3066	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	M	1	0	142950	2020-03-09T00:00:00.000Z	7332
3067	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	M	1	0	142951	2020-03-13T00:00:00.000Z	7332
3068	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	M	1	0	142952	2020-03-17T00:00:00.000Z	7332
3069	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	M	3	0	142953	2020-03-18T00:00:00.000Z	7332
3070	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	W	1	0	142954	2020-03-17T00:00:00.000Z	7332
3071	7	Rheinland-Pfalz	LK Bad Dürkheim	A60-A79	W	2	0	142955	2020-03-18T00:00:00.000Z	7332
3072	7	Rheinland-Pfalz	LK Bad Dürkheim	A80+	M	1	0	142956	2020-03-18T00:00:00.000Z	7332
3073	7	Rheinland-Pfalz	LK Donnersbergkreis	A15-A34	M	1	0	142957	2020-03-17T00:00:00.000Z	7333
3074	7	Rheinland-Pfalz	LK Donnersbergkreis	A35-A59	M	1	0	142958	2020-03-13T00:00:00.000Z	7333
3075	7	Rheinland-Pfalz	LK Donnersbergkreis	A35-A59	M	4	0	142959	2020-03-17T00:00:00.000Z	7333
3076	7	Rheinland-Pfalz	LK Donnersbergkreis	A35-A59	M	2	0	142960	2020-03-18T00:00:00.000Z	7333
3077	7	Rheinland-Pfalz	LK Donnersbergkreis	A35-A59	W	1	0	142961	2020-03-12T00:00:00.000Z	7333
3078	7	Rheinland-Pfalz	LK Donnersbergkreis	A35-A59	W	1	0	142962	2020-03-18T00:00:00.000Z	7333
3079	7	Rheinland-Pfalz	LK Donnersbergkreis	A60-A79	M	1	0	142963	2020-03-17T00:00:00.000Z	7333
3080	7	Rheinland-Pfalz	LK Donnersbergkreis	A80+	W	1	0	142964	2020-03-18T00:00:00.000Z	7333
3081	7	Rheinland-Pfalz	LK Germersheim	A00-A04	M	1	0	142965	2020-03-17T00:00:00.000Z	7334
3082	7	Rheinland-Pfalz	LK Germersheim	A15-A34	M	1	0	142966	2020-03-14T00:00:00.000Z	7334
3083	7	Rheinland-Pfalz	LK Germersheim	A15-A34	M	1	0	142967	2020-03-18T00:00:00.000Z	7334
3084	7	Rheinland-Pfalz	LK Germersheim	A15-A34	W	1	0	142968	2020-03-14T00:00:00.000Z	7334
3085	7	Rheinland-Pfalz	LK Germersheim	A35-A59	M	1	0	142969	2020-03-04T00:00:00.000Z	7334
3086	7	Rheinland-Pfalz	LK Germersheim	A35-A59	M	1	0	142970	2020-03-13T00:00:00.000Z	7334
3087	7	Rheinland-Pfalz	LK Germersheim	A35-A59	M	1	0	142971	2020-03-14T00:00:00.000Z	7334
3088	7	Rheinland-Pfalz	LK Germersheim	A35-A59	M	1	0	142972	2020-03-16T00:00:00.000Z	7334
3089	7	Rheinland-Pfalz	LK Germersheim	A35-A59	M	1	0	142973	2020-03-18T00:00:00.000Z	7334
3090	7	Rheinland-Pfalz	LK Germersheim	A35-A59	M	3	0	142974	2020-03-19T00:00:00.000Z	7334
3091	7	Rheinland-Pfalz	LK Germersheim	A35-A59	W	1	0	142975	2020-03-13T00:00:00.000Z	7334
3092	7	Rheinland-Pfalz	LK Germersheim	A35-A59	W	1	0	142976	2020-03-14T00:00:00.000Z	7334
3093	7	Rheinland-Pfalz	LK Germersheim	A35-A59	W	3	0	142977	2020-03-18T00:00:00.000Z	7334
3094	7	Rheinland-Pfalz	LK Germersheim	A60-A79	M	1	0	142978	2020-03-11T00:00:00.000Z	7334
3095	7	Rheinland-Pfalz	LK Germersheim	A60-A79	M	1	0	142979	2020-03-18T00:00:00.000Z	7334
3096	7	Rheinland-Pfalz	LK Germersheim	A60-A79	W	1	0	142980	2020-03-17T00:00:00.000Z	7334
3097	7	Rheinland-Pfalz	LK Kaiserslautern	A15-A34	M	1	0	142981	2020-03-15T00:00:00.000Z	7335
3098	7	Rheinland-Pfalz	LK Kaiserslautern	A15-A34	W	2	0	142982	2020-03-11T00:00:00.000Z	7335
3099	7	Rheinland-Pfalz	LK Kaiserslautern	A15-A34	W	1	0	142983	2020-03-16T00:00:00.000Z	7335
3100	7	Rheinland-Pfalz	LK Kaiserslautern	A15-A34	W	1	0	142984	2020-03-18T00:00:00.000Z	7335
3101	7	Rheinland-Pfalz	LK Kaiserslautern	A35-A59	M	1	0	142985	2020-03-12T00:00:00.000Z	7335
